fold,r,r2,rmse,mae
1.0,0.9850229450241758,0.9702702022241003,0.02169954513142017,0.01287893783783784
2.0,0.9849996935671114,0.9702243963273033,0.021735386036528893,0.013068869665691934
3.0,0.9837325434168963,0.9677297169774758,0.022553352786554726,0.013064193370083842
4.0,0.9848630449392799,0.96995521728707,0.02179958014718796,0.012928454504350753
5.0,0.9830680457733786,0.9664227826206896,0.022999365626286194,0.013542080520301177
6.0,0.9847931561517663,0.9698175604033572,0.021817637743376715,0.01284646081081082
7.0,0.9851447688791011,0.9705102156498575,0.02166146275313113,0.012928106691757554
