fold,r,r2,rmse,mae
1.0,0.591340156449932,0.34968318063023,2.8029503212328106,2.1724556316137433
2.0,0.30035054772639974,0.09021045151954833,2.840143768653107,2.1262744759879397
3.0,0.5777512822981907,0.33379654419720367,2.3529063682408453,1.8828123890809612
4.0,0.45559250536431,0.20756453094412886,2.6302133653481623,1.9986933124258266
5.0,0.514991137025056,0.26521587121435997,2.9611542105628597,2.3618406455715135
