Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,Augmented_SMILES,calc_PCE_percent,RF,0.48800512577277766,0.10557041688176477,0.24929411570109417,0.09436217200883644,2.7174736068075567,0.21083552600945035,2.108415290935997,0.16222213658473242,3330
