Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_SMILES,calc_PCE_percent,BRT,0.5987857051454458,0.057627333079224824,0.3618652302043527,0.06897961041963599,2.5032142117247473,0.12307217045099403,1.842542791846851,0.07832653060316329,555
