fold,r,r2,rmse,mae
1.0,0.6938264897281637,0.4813951978485057,2.4882567393047377,1.8609499017968731
2.0,0.5279883939289964,0.27877174412372113,2.4765488481972295,1.8633147191554342
3.0,0.6541965088881077,0.4279730722413879,2.182861500737228,1.737693603480506
4.0,0.5695969213376102,0.3244406527972837,2.4275282024190794,1.8384627013191444
5.0,0.7196401895286411,0.5178820023848184,2.4438124545218907,1.9316873689814935
