fold,r,r2,rmse,mae
1.0,0.6758048503443911,0.45671219574900485,2.5049643522121157,1.7390693298417166
2.0,0.425333680040261,0.18090873937659113,2.6824763805858747,2.117581385689813
3.0,0.7108430970608222,0.5052979086390215,2.086125240897551,1.6389898991004843
4.0,0.6110362428101789,0.3733652900275799,2.3337263163563127,1.77352712949117
5.0,0.6749595497093118,0.455570393743797,2.5645431536415715,1.9859064214895439
