fold,r,r2,rmse,mae
1.0,0.8847992331600301,0.7828696830005772,0.5079726626381754,0.2350503386605583
2.0,0.87455331048909,0.7648434928874267,0.41258243075208895,0.18146685112801408
3.0,0.9288177073153686,0.8627023334225777,0.6751837136195248,0.3465455766969507
4.0,0.8869376572720568,0.7866584078872444,0.4768954757012499,0.22511878686405642
5.0,0.8516459180065858,0.7253007696572803,0.6430461824975404,0.2517735226880866
6.0,0.9428616139493442,0.8889880230591621,0.3580297948820305,0.18975042844978043
