fold,r,r2,rmse,mae
1.0,0.99138009440184,0.9828344915762013,0.016426548457008115,0.010276148044499939
2.0,0.9915501310912125,0.9831716624670006,0.016259232669217187,0.010210207419010959
3.0,0.991300304117561,0.9826762929435688,0.016497426722134497,0.010264508242707165
4.0,0.9912904439189874,0.982656744205103,0.016562954387944664,0.010530877465311355
5.0,0.9913231231633461,0.9827215345183308,0.016483409727162477,0.01028450005219525
6.0,0.9913471815346352,0.982769234336665,0.016457516899112037,0.010305550265171206
7.0,0.9914052488176988,0.9828843673832832,0.016400707804783827,0.010236913414843412
