fold,r,r2,rmse,mae
1.0,0.9352420766637368,0.874677741962299,0.36398037696894203,0.18273126922273653
2.0,0.8644775551828395,0.7473214434148994,0.43027525679902784,0.19667298624726146
3.0,0.9418348701925638,0.8870529227106436,0.5855054229229765,0.2867267636903671
4.0,0.8448181481736609,0.7137177034835736,0.5824301389383936,0.27071465172226616
5.0,0.7910261172482558,0.6257223181688513,0.7120871399598842,0.248107999637494
6.0,0.9239396477366209,0.853664472659671,0.4190387936538701,0.21582755842191553
