fold,r,r2,rmse,mae
1.0,0.6464571651327188,0.41790686635143126,2.6189807122988875,1.7554368166935876
2.0,0.554592766726741,0.3075731369056213,2.397162512936056,1.7306985513265407
3.0,0.710792155102978,0.5052254877559359,2.047919450327174,1.5988271318244691
4.0,0.6186312780609957,0.382704658195381,2.34650858510478,1.7502775941516024
5.0,0.6581295849629559,0.43313455060351264,2.5785150018118927,1.9695437601031967
