Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_manual_aug,calc_PCE_percent,BRT,0.6377205899972779,0.0511995024966086,0.40930893996237644,0.06465219197086723,2.397817252495758,0.20328621820268175,1.7609567708198792,0.11904169563126733,1986
