Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
CO2_Soleimani,7,"Polymer_manual_aug,T_K,P_Mpa",exp_CO2_sol_g_g,SVM,0.9398010864100482,0.026060549634418465,0.8839052342647549,0.04792304215777411,0.046714228757272394,0.003887776195964337,0.03661259611757987,0.004127576021649315,2779
