fold,r,r2,rmse,mae
1.0,0.6018978028740067,0.36228096510455665,0.6378357157382731,0.5041365998490654
2.0,0.42048811132156166,0.17681025176277404,0.7874556447968796,0.581791281055593
3.0,0.5969522954219527,0.3563520430095383,1.2335448877774675,0.7978880093902334
4.0,0.5492423148539951,0.3016671204261751,0.9085796828188883,0.5938045703974243
5.0,0.4806017928803943,0.2309780833198494,1.0307568773104616,0.6397629636869931
6.0,0.5917339068329319,0.35014901649576496,0.8867685696281467,0.5880640625384476
