Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
CO2_Soleimani,7,"Augmented_SMILES,T_K,P_Mpa",exp_CO2_sol_g_g,RF,0.9745294358011515,0.013303596485595778,0.9498846069223622,0.02586551679779709,0.028815367166808235,0.007110462072096978,0.015783405756554438,0.0023900723183524625,2521
