Experiment_ID,Rxn_temp,Pd_vol,554-70-1_vol,6476-37-5_vol,1000171-05-0_vol,117672-33-0_vol,53111-20-9_vol,2741-38-0_vol,224311-51-7_vol,5074-71-5_vol,1262046-34-3_vol,739-58-2_vol,657408-07-6_vol,856407-37-9_vol,23897-15-6_vol,121898-64-4_vol,1308652-66-5_vol,6163-58-2_vol,52090-23-0_vol,322647-83-6_vol,1620882-90-7_vol,932710-63-9_vol,819867-24-8_vol,4731-53-7_vol,2234-97-1_vol,E-Tosyl_IS_vol,ArBA_vol,ACN_vol,K3PO4_vol,IS,ArBA,E-Tosyl,Z-PR,E-PR,E-PR AY,Z-PR AY
77,27.452526092529297,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,105.0,59.99999999999999,462.84766,4459.21973,570.47498,996.35944,869.24347,27.554509386176868,29.037399662256043
78,27.452526092529297,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,20.0,29.999999999999996,103.0,59.99999999999999,418.17654,3869.76172,101.39998,2640.97656,263.5213,9.245818796052022,85.18921893093287
79,27.452526092529297,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,73.0,59.99999999999999,424.9169,3337.54932,5.96316,1941.60706,1183.29785,40.858214994979015,61.63637556505755
80,27.452526092529297,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,74.0,59.99999999999999,400.37894,5437.32227,782.12549,788.13007,99.09386,3.6313226512863044,26.55256171623313
81,27.395000457763672,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,20.0,29.999999999999996,79.0,59.99999999999999,380.0303,3694.48047,49.68411,833.6615,1859.36316,71.78526628934588,29.590429956506103
82,27.395000457763672,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,132.0,59.99999999999999,417.75745,4397.51318,134.19589,2622.27661,277.96826,9.76248373480832,84.67087586897613
83,27.395000457763672,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,20.0,29.999999999999996,97.0,59.99999999999999,443.26236,3414.96021,137.35768,961.05676,1937.88843,64.14417647589116,29.24609848587189
84,27.395000457763672,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,85.0,59.99999999999999,405.16864,4580.75244,394.79071,1188.16345,630.69391,22.838739561679798,39.55670601024305
85,27.395000457763672,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,128.0,59.99999999999999,383.72568,4010.64868,153.86993,2344.55371,60.53099,2.3144416221504907,82.41743162508696
86,27.395000457763672,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,29.999999999999996,128.0,59.99999999999999,371.36169,4002.16553,176.7748,2317.48267,116.30622,4.595102041462597,84.17810608205171
87,27.395000457763672,48.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,84.0,59.99999999999999,409.83398,4424.57861,339.69342,1339.73206,755.23059,27.03715103486539,44.09504003874935
88,27.395000457763672,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,71.0,59.99999999999999,277.00433,4121.96289,526.75574,157.91837,374.69986,19.846607978727263,7.6899913186555615
89,10.112961769104004,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,84.0,59.99999999999999,454.66794,5610.30664,762.80957,633.2146,692.7132,22.353650161478292,18.78608757723274
90,10.112961769104004,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,20.0,29.999999999999996,129.0,59.99999999999999,397.2276,5504.37207,881.03522,161.40102,386.06851,14.2598278133745,5.480833554314957
91,10.112961769104004,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,73.0,59.99999999999999,483.83496,6316.27197,1323.50623,0.0,0.0,0.0,0.0
92,10.112961769104004,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,70.0,59.99999999999999,409.61163,5954.96484,1098.40515,20.71376,42.62376,1.5267530531786904,0.6821288463904212
93,10.112961769104004,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,124.0,59.99999999999999,444.7475,6082.91553,1213.44946,11.86424,18.33949,0.6050107022074324,0.35983728601060155
94,10.112961769104004,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,131.0,59.99999999999999,462.60059,5707.34424,1091.96558,295.54831,169.8055,5.385609854064389,8.617911952057822
95,10.112961769104004,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,131.0,59.99999999999999,316.24826,4854.51025,791.12476,107.06354,79.01582,3.665854512654078,4.566602488374166
96,10.112961769104004,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,20.0,29.999999999999996,59.0,59.99999999999999,306.67542,3987.77979,578.60699,202.04857,440.27551,21.063710559913805,8.887028379157352
97,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,106.0,59.99999999999999,462.49176,5411.56299,780.99347,572.45819,876.81311,27.815851140612757,16.696272653398193
98,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,106.0,59.99999999999999,323.52753,3935.59619,488.22525,432.11258,673.51044,30.543753651134416,18.016292436133643
99,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,106.0,59.99999999999999,480.51883,5266.29785,708.13855,657.4588,993.72522,30.342070939946314,18.456012958326735
100,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,106.0,59.99999999999999,456.62222,4797.26025,824.14331,577.33826,873.93188,28.08082476441904,17.055052181078704
101,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,106.0,59.99999999999999,474.45535,5360.95654,816.20514,538.04657,817.86188,25.291462101460127,15.296929801149886
102,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,106.0,59.99999999999999,477.4187,4827.31055,769.00317,579.85596,886.08105,27.230984386661017,16.383264929589057
103,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,106.0,59.99999999999999,466.25665,5058.55518,752.24554,578.84186,878.86633,27.655856047865484,16.746137239093535
104,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,106.0,59.99999999999999,395.31924,4801.84277,605.18457,525.69366,766.40704,28.4446668744987,17.93760855085121
105,22.37819480895996,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,20.0,29.999999999999996,91.0,59.99999999999999,394.71521,4345.73682,426.28915,1768.18738,182.77682,6.794016128843881,60.426046335584594
106,22.37819480895996,14.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,124.0,59.99999999999999,466.95316,5784.55225,891.40265,665.19531,345.22806,10.847310887284712,19.215673658981125
107,22.37819480895996,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,20.0,29.999999999999996,98.0,59.99999999999999,339.6066,3006.45142,139.17715,843.42395,1282.57947,55.41119042986797,33.50036678188822
108,22.37819480895996,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,20.0,29.999999999999996,85.0,59.99999999999999,386.2363,3330.63135,78.79259,1056.02295,1555.61584,59.09334675295926,36.8807736935912
109,22.37819480895996,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,20.0,29.999999999999996,65.0,59.99999999999999,513.90594,3781.29077,370.6326,840.19104,1920.16248,54.82058430101041,22.053329328242445
110,22.37819480895996,20.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,113.0,59.99999999999999,446.7117,4407.37354,299.63458,1487.96863,1071.96704,35.208167618802015,44.931012216760834
111,22.37819480895996,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,126.0,59.99999999999999,439.92401,6054.02686,1173.7821,124.27854,56.33821,1.8789477235397996,3.810642720000666
112,22.37819480895996,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,20.0,29.999999999999996,66.0,59.99999999999999,458.31558,3898.9458,298.68961,777.87311,1771.49609,56.710685315301745,22.894116714928174
113,27.856409072875977,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,20.0,29.999999999999996,76.0,59.99999999999999,508.28366,4114.24414,210.96298,993.64606,2203.86401,63.61623498721166,26.369708015677706
114,27.856409072875977,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,100.0,59.99999999999999,311.89215,4509.15137,814.73944,35.07078,33.85365,1.592540090540913,1.5167735110357858
115,27.856409072875977,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,100.0,59.99999999999999,392.77621,4479.03516,296.68881,1134.01331,1022.46637,38.193826913906015,38.94509175744122
116,27.856409072875977,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,29.999999999999996,103.0,59.99999999999999,499.30548,6230.11572,1365.00854,0.0,0.0,0.0,0.0
117,27.856409072875977,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,20.0,29.999999999999996,71.0,59.99999999999999,407.02075,3615.15601,116.8421,825.29395,1853.64795,66.81900793116813,27.35091538097259
118,27.856409072875977,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,20.0,29.999999999999996,78.0,59.99999999999999,375.46835,3348.5752,122.06266,734.5647,1681.28247,65.69868379009843,26.389822839395123
119,27.856409072875977,16.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,102.0,59.99999999999999,493.62646,5794.76172,1341.82361,0.0,0.0,0.0,0.0
120,27.856409072875977,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,20.0,29.999999999999996,80.0,59.99999999999999,457.93362,4260.14795,149.65581,908.31226,2063.1062,66.10105230185984,26.755458739063535
121,39.065860748291016,41.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,98.0,59.99999999999999,479.01447,3636.87061,35.32097,2694.28467,904.70349,27.710665202410272,75.87078927621957
122,39.065860748291016,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,20.0,29.999999999999996,87.0,59.99999999999999,449.91254,3327.00537,6.42724,1417.6167,1885.09814,61.47452549351036,42.502108668275845
123,39.065860748291016,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,20.0,29.999999999999996,91.0,59.99999999999999,501.98514,2445.60522,11.94722,1492.64673,2176.93628,63.62739960820355,40.10937802057248
124,39.065860748291016,33.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,52.0,59.99999999999999,508.55759,4326.15625,397.71002,1525.73682,1149.73938,33.17023777653186,40.468698864527816
125,39.065860748291016,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,72.0,59.99999999999999,445.43997,4847.37842,806.34448,244.70747,683.87024,22.52546883316286,7.410334242861052
126,39.065860748291016,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,74.0,59.99999999999999,454.53671,3382.51099,109.35926,1694.64856,1409.87427,45.50936114585772,50.29101923547606
127,39.065860748291016,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,20.0,29.999999999999996,64.0,59.99999999999999,458.90497,6056.43555,1230.96533,5.66033,0.0,0.0,0.1663790901414731
128,39.065860748291016,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,69.0,59.99999999999999,469.58212,5692.53369,1195.3075,102.37498,149.56212,4.673038710758409,2.9407765892364046
129,31.771570205688477,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,20.0,29.999999999999996,67.0,59.99999999999999,522.15228,4152.65869,130.53435,1073.74731,2468.0813,69.35082009715633,27.73860810219961
130,31.771570205688477,44.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,65.0,59.99999999999999,500.58212,4609.25293,224.63298,1539.78687,1555.20007,45.58272162625386,41.49206345889861
131,31.771570205688477,48.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,28.0,59.99999999999999,463.58969,6052.18994,689.96606,123.77408,13.04349,0.41280919185239,3.60143592736068
132,31.771570205688477,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,20.0,29.999999999999996,67.0,59.99999999999999,450.81613,3312.75415,76.62003,934.23907,2129.25049,69.29735009543691,27.953637806238216
133,31.771570205688477,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,20.0,29.999999999999996,67.0,59.99999999999999,536.0722,3606.41211,143.91896,1073.26904,2464.36963,67.44843551178369,27.006298928689084
134,31.771570205688477,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,20.0,29.999999999999996,67.0,59.99999999999999,500.32538,3582.77466,97.2246,1028.13123,2360.03735,69.20789826652408,27.7188859806992
135,31.771570205688477,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,28.0,59.99999999999999,474.35776,6040.61328,1197.10706,197.43835,111.11065,3.436679220342048,5.614424655243335
136,31.771570205688477,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,20.0,29.999999999999996,70.0,59.99999999999999,482.95969,3727.39404,77.77258,1039.78943,2372.82056,72.08473911418984,29.041180685845646
137,17.557064056396484,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,20.0,29.999999999999996,50.0,59.99999999999999,540.6911,4344.57373,674.5462,665.39069,1528.69202,41.48203903752068,16.599968110090956
138,17.557064056396484,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,20.0,29.999999999999996,91.0,59.99999999999999,340.23581,2649.32544,193.52354,935.13605,1055.59192,45.52032500705908,37.074434282652376
139,17.557064056396484,40.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,69.0,59.99999999999999,531.19751,5780.28955,1334.10522,113.36266,185.81171,5.132233035354402,2.878682395819213
140,17.557064056396484,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,65.0,59.99999999999999,509.2652,5419.31982,966.90381,682.42584,407.24164,11.732687295499478,18.075537373769112
141,17.557064056396484,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,125.0,59.99999999999999,459.36844,4574.32324,550.52515,1034.49768,933.96185,29.830277986010532,30.37722662340495
142,17.557064056396484,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,126.0,59.99999999999999,508.57986,4411.73926,272.55536,2687.16797,501.96527,14.48117595816712,71.2714198854237
143,17.557064056396484,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,74.0,59.99999999999999,458.42334,5953.88721,1154.01233,181.80142,87.39088,2.796975807034607,5.349464436911088
144,17.557064056396484,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,125.0,59.99999999999999,452.16141,4890.96582,438.52924,1741.10242,547.58911,17.768494268274686,51.941032613508526
145,33.84888458251953,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,51.0,59.99999999999999,533.55127,4272.33691,18.15524,3858.99951,103.17073,2.8370674678742684,97.56146656794576
146,33.84888458251953,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,20.0,29.999999999999996,70.0,59.99999999999999,534.04236,3259.5686,59.75473,1142.01196,2596.67554,71.3397033203134,28.84527610963295
147,33.84888458251953,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,20.0,29.999999999999996,79.0,59.99999999999999,360.19455,2631.03003,67.57956,730.31512,1677.03162,68.31143871732651,27.349721570412438
148,33.84888458251953,38.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,62.0,59.99999999999999,480.13281,6178.13037,1302.40808,0.0,0.0,0.0,0.0
149,33.84888458251953,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,20.0,29.999999999999996,50.0,59.99999999999999,332.33817,4683.17578,842.35004,147.3154,20.54228,0.9068965269923706,5.979263322657161
150,33.84888458251953,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,20.0,29.999999999999996,56.0,59.99999999999999,468.73419,5759.79736,1187.80969,242.60905,32.10653,1.0049768466004154,6.981682892493931
151,33.84888458251953,39.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,50.0,59.99999999999999,463.27148,6106.89502,1151.67322,85.74081,126.86549,4.017882709464438,2.496501157571798
152,33.84888458251953,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,20.0,29.999999999999996,63.0,59.99999999999999,500.8895,3744.66968,18.56729,1102.67151,2481.96875,72.70155493377281,29.695044512592098
153,16.66618537902832,28.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,66.0,59.99999999999999,591.84631,6602.521,1639.47571,13.10384,10.56507,0.2619104054902362,0.2986547263596186
154,16.66618537902832,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,22.0,59.99999999999999,508.96332,3028.21191,124.94509,3515.4834,95.84153,2.762845322841733,93.17047755543562
155,16.66618537902832,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,20.0,29.999999999999996,66.0,59.99999999999999,357.05557,5006.48193,961.24908,27.3034,0.0,0.0,1.0314796730380094
