fold,r,r2,rmse,mae
1.0,0.23881021087235935,0.05703031681690074,9.182190187027768,4.580528640747072
2.0,0.8127071293831667,0.6604928781502273,3.4870311677120327,2.766722344648838
3.0,0.7152938284219461,0.5116452609785245,5.75924082786533,3.6891732247670497
4.0,0.5302961225278155,0.28121397756803596,4.536256737551947,2.9611065707535578
5.0,0.6704746837492604,0.4495363015486708,4.825609540908234,3.168575983864289
6.0,0.7887141621415976,0.6220700295627224,3.9261000630664022,3.1627904709829737
7.0,0.3915075669326831,0.15327817496554935,8.091395709650113,5.412172275570531
