Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
OPV_Min,5,DA_FP_radius_3_nbits_512,calc_PCE_percent,SVM,0.7225272716233919,0.059964460392839036,0.5256413947497469,0.08174343876285928,2.161098753238193,0.19174486128627136,1.653709028100985,0.13571070607633198,555
