Dataset,num_of_folds,Features,Targets,Model,r_mean,r_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,num_of_data
CO2_Soleimani,7,"Augmented_SMILES,T_K,P_Mpa",exp_CO2_sol_g_g,BRT,0.9849137445041699,0.011172000228112045,0.9701798977023223,0.02178326458127437,0.021905376556991707,0.005540380571487554,0.012392565176025735,0.0017496378667318227,2521
