fold,r,r2,rmse,mae
1.0,0.9812779901049792,0.9629064938644676,0.023943051124567395,0.012473368029095842
2.0,0.9859694930171066,0.9721358411604102,0.019106556818014802,0.009563222296436013
3.0,0.9524701074561894,0.9071993055976051,0.03656668334118021,0.014516398258844985
4.0,0.9935010716024654,0.987044379275247,0.016856759316765054,0.010465306178717822
5.0,0.9859086663512007,0.9720158983864031,0.025631979813256687,0.01512365060506446
6.0,0.9932697854933373,0.9865848667739804,0.018747167080827895,0.011959673883199188
7.0,0.9950125234638427,0.9900499218498842,0.014590121634126301,0.00941063578852421
