fold,r,r2,rmse,mae
1.0,0.8723611176443853,0.761013919577761,0.4512690845654969,0.2895067880134839
2.0,0.8487514950593661,0.7203791003655091,0.4457807871877431,0.20738391589398372
3.0,0.9438376850022964,0.890829575630494,0.5490522997792305,0.3252331364720547
4.0,0.902827149512353,0.8150968618966006,0.44622716425433945,0.23354536139961277
5.0,0.8372429336018418,0.700975729866218,0.6672201464128422,0.23066711854923494
6.0,0.9221106407725768,0.8502880338260121,0.4161878164539022,0.21055804547450432
