fold,r,r2,rmse,mae
1.0,0.3427095258313862,0.11744981909557356,11.192866164343995,7.798888516074323
2.0,-0.12102350631976336,0.0146466890819298,10.20514147591262,7.3314002569155265
3.0,-0.26761296728246203,0.0716167002577241,14.902892394898858,11.370884922058401
4.0,0.40428482606467875,0.16344622058614755,6.294016655771465,5.42279778760577
5.0,-0.12812881964216608,0.016416994422894723,9.402777778722118,7.662119001550753
6.0,0.617635391269842,0.38147347654905084,6.578849914033624,5.081296485364438
7.0,0.5761705404071025,0.3319724916330125,6.622071849946475,5.3964732793612145
