fold,r,r2,rmse,mae
1.0,0.6517996638797441,0.42484280183374734,2.594755431171676,1.9265177777764049
2.0,0.3938622409479941,0.15512746484457576,2.8512280329852877,2.1296437304753595
3.0,0.64800692450591,0.41991297420760815,2.19311663873083,1.705917354407501
4.0,0.5863073892367741,0.3437563546736421,2.392539977214584,1.8296799791118006
5.0,0.6710522963482127,0.45031118443420953,2.6053652697566867,2.007772576722963
