fold,r,r2,rmse,mae
1.0,0.8723210369020538,0.7609439914218742,0.06161569193146411,0.04528592012190972
2.0,0.8471961586232093,0.717741331185922,0.06529740731334256,0.05024358397604981
3.0,0.8134201675784134,0.6616523690232942,0.07200384471425483,0.05052012555893809
4.0,0.8881364898610187,0.7887864246226514,0.0654177403884801,0.04961457116067873
5.0,0.8708251513757481,0.7583364442685946,0.07335659984929681,0.0514736019019056
6.0,0.8640510370149768,0.7465841945666567,0.0776397817159372,0.051250721958018136
7.0,0.8846089100006979,0.7825329236526227,0.06582945195421583,0.04849190400990131
